ID,Days_active,Mature_content,Views,Affiliate,Channel_ID
1074,2189,FALSE,54517,FALSE,36801058
6764,2271,FALSE,1477,FALSE,31072085
1475,1959,FALSE,10205,FALSE,44223938
3384,736,TRUE,1541,FALSE,136002175
7037,780,FALSE,5849,FALSE,132103998
3144,2135,TRUE,2521,FALSE,38264039
3644,1315,TRUE,4729,FALSE,83894619
1653,1537,FALSE,4071,FALSE,39786473
269,2074,FALSE,17066,FALSE,40026774
3512,1840,FALSE,76896,FALSE,49332447
3741,1917,FALSE,243003,TRUE,46015022
2197,1224,TRUE,103006,FALSE,92848251
843,1408,FALSE,4624,FALSE,76351504
2913,1427,FALSE,30253,FALSE,75211898
2713,2684,TRUE,6472,FALSE,22834837
3753,3732,FALSE,186333,FALSE,909891
6040,1044,FALSE,379,FALSE,104740526
2823,1183,TRUE,1317,FALSE,96393719
4683,697,TRUE,6532,FALSE,139487898
3854,2038,TRUE,1305,FALSE,40067868
5748,1427,TRUE,45937,FALSE,74527801
1977,2617,FALSE,28985,FALSE,23828588
3436,267,FALSE,539,FALSE,190144369
1611,1442,TRUE,30222,FALSE,73469706
2671,1491,TRUE,16712,TRUE,71063707
2476,1860,TRUE,27049,FALSE,48731889
3668,1135,TRUE,6133,FALSE,100786570
2271,1101,TRUE,2050,FALSE,103618778
906,1861,FALSE,9546,FALSE,48679066
4217,1211,TRUE,7625,FALSE,93841026
5153,1242,FALSE,2348,FALSE,86424870
1186,1343,FALSE,11949,FALSE,81775396
5605,601,TRUE,525,FALSE,148075285
4615,2048,FALSE,2005,FALSE,40757774
1319,651,TRUE,366,FALSE,141184071
4996,2189,FALSE,1421,FALSE,36908424
6126,1376,TRUE,5576,FALSE,77722598
1130,339,TRUE,1588,FALSE,177015453
1084,1053,FALSE,8538,FALSE,107891255
6189,1483,TRUE,4916,FALSE,71628785
5669,456,FALSE,1514,FALSE,164164512
3169,1516,FALSE,109917,FALSE,69311765
4928,1936,FALSE,8764,FALSE,45149418
4808,821,TRUE,4671,FALSE,129493983
2010,1446,TRUE,1857,FALSE,73552601
5040,2106,TRUE,201200,TRUE,39071215
375,968,TRUE,4523,FALSE,116147040
6125,330,TRUE,1694,FALSE,182007652
1444,692,TRUE,2411,FALSE,139857268
3153,864,TRUE,2192,FALSE,124945620
4424,986,FALSE,4019,FALSE,113512804
5181,928,TRUE,4766,FALSE,120090413
790,1670,TRUE,11184,FALSE,58787717
1514,1017,TRUE,729576,TRUE,111087124
4640,2245,FALSE,26789,FALSE,35044449
1157,2218,TRUE,97471,FALSE,36195038
4654,1638,TRUE,6239,FALSE,61024861
929,581,TRUE,9146,FALSE,149990433
3295,1901,TRUE,7258,FALSE,46620213
3975,1375,FALSE,4176,FALSE,78586941
3048,810,TRUE,15790,FALSE,130358281
7115,1747,TRUE,503,FALSE,54132716
2596,1480,FALSE,831496,TRUE,71800825
5689,1327,TRUE,53885,FALSE,83607192
2202,1139,TRUE,95976,FALSE,101061755
4023,2010,TRUE,1399,FALSE,42214579
3203,2142,FALSE,1891,FALSE,38018389
2077,1524,FALSE,4434,FALSE,68146048
5800,1770,TRUE,247,FALSE,50492569
5053,1200,TRUE,658,FALSE,94580233
1120,1819,TRUE,4556,FALSE,50334342
1466,637,TRUE,4861,FALSE,144706988
2632,1005,FALSE,29193,FALSE,112436233
6986,2012,TRUE,1446576,TRUE,42286817
472,1444,TRUE,38593,FALSE,73991253
590,3324,TRUE,18577,FALSE,7718262
5451,1360,TRUE,31563,FALSE,79557038
3377,2666,FALSE,492299,TRUE,23125739
1049,3112,TRUE,9515,FALSE,11635181
3050,2431,TRUE,78024,FALSE,26292055
4628,3144,TRUE,66856,FALSE,10889781
2437,2080,TRUE,1218,FALSE,39890272
2862,1754,TRUE,7392,FALSE,53697119
1604,915,FALSE,188636,FALSE,121458425
4066,1069,FALSE,2616,FALSE,106194188
2714,227,FALSE,36,FALSE,179394804
6698,1268,FALSE,326,FALSE,89046120
207,685,FALSE,328,FALSE,138314240
6810,748,TRUE,97139,FALSE,135298403
4191,2406,FALSE,809189,TRUE,28878391
5415,1729,TRUE,27127,FALSE,55112014
2032,2315,TRUE,4251,FALSE,31216409
650,1813,FALSE,22308,FALSE,50611754
5167,520,TRUE,21022,FALSE,156462849
3016,1226,TRUE,677,FALSE,92511175
7069,1976,FALSE,1565649,TRUE,43566092
3633,2154,TRUE,44184,FALSE,37790022
6237,2603,FALSE,38170,FALSE,24391602
6475,1349,TRUE,208267,TRUE,81508992
5319,2115,TRUE,18323,FALSE,38807574
3685,2276,FALSE,4962,FALSE,32252331
819,2347,TRUE,1796,FALSE,30033868
6539,2235,TRUE,6023,FALSE,35110700
5329,2359,FALSE,5120,FALSE,30093470
2919,1938,TRUE,67786,FALSE,45046503
551,3120,FALSE,8646,FALSE,11420958
5457,469,FALSE,759,FALSE,161575359
6759,725,TRUE,11085,FALSE,137270482
2748,2121,FALSE,85705,FALSE,38639933
1447,2206,FALSE,28316,FALSE,36490616
2646,2058,TRUE,933,FALSE,40523873
3507,1962,TRUE,7367,FALSE,44032034
1560,2025,TRUE,3885,FALSE,41455247
6887,2193,FALSE,1309,FALSE,35880434
5535,498,TRUE,8822,FALSE,158593638
5350,1727,FALSE,3969,FALSE,55226573
3064,932,FALSE,650,FALSE,118447140
3701,2462,TRUE,2944,FALSE,27451853
3798,133,TRUE,24,FALSE,196469411
6147,2517,FALSE,3339,FALSE,26290707
1448,1982,FALSE,6846,FALSE,43224441
5664,915,FALSE,613,FALSE,121462255
7030,1180,TRUE,16626,FALSE,96665393
1652,1475,TRUE,227,FALSE,62639984
2626,2810,FALSE,20391,FALSE,20017182
1418,2007,TRUE,2632,FALSE,41487667
3240,1464,TRUE,29462,FALSE,72511719
5939,692,TRUE,8809,FALSE,139894348
1771,1800,TRUE,20002,FALSE,51204237
520,263,TRUE,6752,FALSE,192277367
7092,2742,FALSE,9483,FALSE,21594047
1815,1250,FALSE,521,FALSE,90755317
5911,1484,TRUE,11741,FALSE,71529873
415,459,FALSE,8905,FALSE,163840969
5868,1899,FALSE,946,FALSE,46904619
777,2356,FALSE,22634,FALSE,30181224
6675,1342,FALSE,7082,FALSE,81706039
808,210,FALSE,351,FALSE,196204893
149,3334,FALSE,102699,FALSE,7962992
5636,813,TRUE,6005,FALSE,130151269
2761,2665,TRUE,9447,FALSE,23118906
675,1208,TRUE,109386,FALSE,94144113
1227,1640,TRUE,36862,FALSE,61016961
4620,2321,TRUE,10857,FALSE,31025700
2128,310,TRUE,7933,FALSE,184620010
2111,1834,FALSE,17735,FALSE,49697735
1217,1212,TRUE,13016,FALSE,89443180
485,3301,FALSE,3761906,TRUE,8488048
849,2320,TRUE,2372,FALSE,30951454
200,802,FALSE,13199,FALSE,131039726
6116,2450,TRUE,2536,FALSE,27424595
1058,1210,TRUE,1241,FALSE,91229269
4494,1080,TRUE,8730,FALSE,105507057
436,483,FALSE,2006,FALSE,160384009
2409,2059,TRUE,17542,FALSE,39704174
4566,474,FALSE,1623,FALSE,158558622
2608,850,FALSE,1002,FALSE,126556170
2534,1348,FALSE,1061,FALSE,81401722
6187,623,TRUE,5313,FALSE,146126831
6559,910,TRUE,3674,FALSE,121830195
2,2587,TRUE,1465,FALSE,24772619
3247,943,FALSE,6422,FALSE,118087110
1906,871,FALSE,6304,FALSE,124998085
3306,1008,TRUE,1659,FALSE,112108812
7011,1478,FALSE,2204,FALSE,71843590
2222,1320,TRUE,2409,FALSE,84104356
4112,811,TRUE,11687,FALSE,130278776
67,1913,FALSE,4346,FALSE,44859560
3274,1801,FALSE,5972,FALSE,50929150
4581,862,FALSE,206,FALSE,123775430
5326,2409,FALSE,12052,FALSE,28471441
2050,1673,TRUE,520,FALSE,52302665
1531,650,TRUE,1507,FALSE,143341494
570,1026,TRUE,31425,FALSE,109954386
3493,1599,TRUE,1648,FALSE,63250443
1949,1424,TRUE,1758,FALSE,74322487
2742,209,TRUE,811,FALSE,205084979
6493,2083,FALSE,7268,FALSE,39778985
1188,1144,FALSE,353,FALSE,97831720
1619,1499,FALSE,3704,FALSE,70160156
6018,234,FALSE,5527,FALSE,197457543
6892,362,FALSE,32081,FALSE,176782849
1283,2261,TRUE,393944,TRUE,32672766
6050,1157,TRUE,6724,FALSE,98940620
2030,2153,FALSE,94609,TRUE,37819157
3042,2075,TRUE,34401,FALSE,40066038
1406,3432,FALSE,110,FALSE,4361491
6836,3370,TRUE,2098,FALSE,7307823
1167,1268,FALSE,2607,FALSE,88918766
3312,436,FALSE,3738,FALSE,167176131
2874,2285,FALSE,1598,FALSE,31898047
1115,2520,FALSE,1551,FALSE,26217086
6657,2707,TRUE,4634,FALSE,22264845
4595,2058,TRUE,1380,FALSE,40397282
6185,885,TRUE,5813,FALSE,123858156
3070,663,TRUE,10654,FALSE,142203950
1433,2322,TRUE,5192,FALSE,30920024
1720,2481,TRUE,731,FALSE,26748034
1305,843,TRUE,1836,FALSE,126913579
32,1940,TRUE,62306,FALSE,45006939
6222,1929,FALSE,28864,FALSE,45480000
5441,663,FALSE,1583,FALSE,139571604
3695,1618,TRUE,2099,FALSE,62185920
1470,2386,TRUE,2998,FALSE,29412792
656,1300,TRUE,2898,FALSE,85870142
7121,1884,FALSE,6025,FALSE,45629431
1395,962,FALSE,3477,FALSE,116215032
3443,1857,FALSE,412,FALSE,43360125
5287,1102,TRUE,2178,FALSE,103673883
3491,3103,TRUE,104222,FALSE,11819690
3498,2347,TRUE,29662,FALSE,30400532
1978,906,TRUE,43150,FALSE,122180238
3318,1971,TRUE,6013,FALSE,43130467
4515,1263,TRUE,25859,FALSE,89762086
6612,446,FALSE,3003,FALSE,166247341
2894,1399,TRUE,15481,FALSE,77126309
2682,1310,TRUE,10653,FALSE,84973746
4513,1174,TRUE,123539,FALSE,97233188
5195,532,FALSE,123,FALSE,153372642
6823,1887,FALSE,189145,FALSE,47480193
3886,3083,TRUE,389899,FALSE,12411761
2924,2014,TRUE,2657,FALSE,42064626
3899,185,FALSE,1951,FALSE,212951956
5726,1423,TRUE,33622,FALSE,75494415
6760,1804,TRUE,631,FALSE,50920687
3663,2768,FALSE,2039,FALSE,21111163
3989,917,TRUE,6569,FALSE,120923244
2424,972,FALSE,7976,FALSE,115775123
692,1004,TRUE,19768,FALSE,112526992
6648,1509,TRUE,47527,FALSE,69794808
3747,1012,TRUE,26153,FALSE,111026746
5452,828,TRUE,18627,FALSE,128749953
3523,1810,TRUE,6369,FALSE,50428448
4336,1156,FALSE,1146,FALSE,98854812
863,2266,FALSE,12240,FALSE,31934516
6964,2168,TRUE,3583,FALSE,36306605
6381,1100,TRUE,6429,FALSE,103954879
6168,2113,TRUE,57038,FALSE,38860732
5299,1365,FALSE,4342,FALSE,80010166
7053,1109,TRUE,10042,FALSE,103169894
4104,677,TRUE,1454,FALSE,138601835
1932,592,TRUE,3726,FALSE,149017088
5317,1569,TRUE,16720,FALSE,65106623
5576,758,FALSE,472,FALSE,134263585
2129,1349,TRUE,32603,FALSE,81515500
1476,1128,FALSE,246,FALSE,98667971
1916,531,TRUE,5089,FALSE,154915296
6846,1965,TRUE,4020,FALSE,43941293
3897,1918,TRUE,1552,FALSE,45184123
2686,1838,TRUE,2719,FALSE,49273016
2159,345,FALSE,2421,FALSE,179180588
3970,2302,FALSE,2499,FALSE,30729268
2047,1715,TRUE,21722,FALSE,55851425
3460,2390,TRUE,587,FALSE,29089711
5927,1297,FALSE,1661,FALSE,85783983
4643,2489,TRUE,32632,FALSE,26910547
5180,1715,TRUE,2176,FALSE,54423336
1675,1999,TRUE,216,FALSE,42170353
1189,982,TRUE,1503,FALSE,113222108
4704,728,FALSE,2706,FALSE,136374998
5614,1496,TRUE,7857,FALSE,70775593
5536,1891,TRUE,2374,FALSE,47084136
138,1934,FALSE,7292,FALSE,45171027
5283,1018,FALSE,11066,FALSE,110931985
3982,634,TRUE,7867,FALSE,144991321
823,2022,FALSE,2517,FALSE,40699863
1741,2420,FALSE,8738,FALSE,28545089
5858,2079,FALSE,905,FALSE,36776153
5284,2438,FALSE,7741,FALSE,28062382
6691,1676,FALSE,267,FALSE,58641118
885,1021,TRUE,42769,FALSE,110528620
7002,662,TRUE,8335,FALSE,142376698
1781,2205,FALSE,10590,FALSE,36187471
4912,1503,FALSE,1450,FALSE,69889209
2638,827,TRUE,98026,TRUE,128849997
3452,1485,TRUE,38105,FALSE,71491485
6411,2093,FALSE,3228,FALSE,39026432
1080,1654,TRUE,2717,FALSE,60000815
5375,888,TRUE,8485,FALSE,123678975
4959,399,FALSE,8555,FALSE,173377417
835,1350,TRUE,3720,FALSE,81446907
6078,3386,TRUE,39788,FALSE,7096088
6528,1110,FALSE,1663,FALSE,103130298
4719,1894,FALSE,2539,FALSE,47065841
4629,2115,FALSE,1854,FALSE,38628001
6621,800,TRUE,22385,FALSE,131234753
4656,1409,TRUE,28785,FALSE,76458599
6527,1166,TRUE,1689,FALSE,96408702
5266,1294,FALSE,4532,FALSE,86601711
312,1891,TRUE,6326,FALSE,47235820
4144,2020,TRUE,8159,FALSE,41969088
6072,1633,TRUE,20228,FALSE,60651264
1193,1318,TRUE,22872,FALSE,84167472
5325,1443,TRUE,9124,FALSE,74071405
1003,1084,TRUE,37851,FALSE,105089395
5178,1538,FALSE,3395,FALSE,66547485
1879,1990,TRUE,82033,FALSE,42930571
5128,1948,TRUE,187107,FALSE,44363421
6673,1194,FALSE,10449,FALSE,95304757
2216,2741,TRUE,4479,FALSE,21550234
1641,2269,TRUE,29661,FALSE,32411473
5672,1484,TRUE,29514,FALSE,71447461
4117,1635,TRUE,1604,FALSE,59532673
3358,1016,TRUE,1114,FALSE,110862015
817,1251,TRUE,1759,FALSE,88917959
6604,2311,FALSE,70,FALSE,31308697
2977,907,FALSE,7841,FALSE,119998260
4995,563,FALSE,890,FALSE,151416197
6055,2087,TRUE,413709,TRUE,39515865
5649,1842,TRUE,17063,FALSE,49476480
357,1879,FALSE,6603,FALSE,47871455
4753,1961,TRUE,17949,FALSE,44133186
2567,886,FALSE,2103,FALSE,123574204
1491,660,FALSE,5029,FALSE,142495202
6112,1697,FALSE,602,FALSE,57086946
5035,206,FALSE,3698,FALSE,207056354
5174,1129,TRUE,1363,FALSE,100632536
2750,946,FALSE,23786,FALSE,118200643
1828,1091,TRUE,330,FALSE,104108299
5010,1881,TRUE,108168,FALSE,47787430
206,770,FALSE,744,FALSE,133019684
5423,620,TRUE,8896,FALSE,146469221
5848,1930,TRUE,2161,FALSE,45430011
6573,1986,FALSE,3889,FALSE,43137880
6256,486,FALSE,465,FALSE,159959405
2655,1251,FALSE,1445,FALSE,76273789
255,2659,TRUE,118691,FALSE,23167601
1866,1312,FALSE,314764,TRUE,84857189
2042,1772,FALSE,3318,FALSE,52515634
2443,1753,TRUE,13924,FALSE,53761724
6321,534,TRUE,1443,FALSE,154674722
2991,1311,TRUE,2583,FALSE,84793838
6391,405,TRUE,686,FALSE,171850205
1731,1012,FALSE,4100,FALSE,111677480
798,1564,TRUE,370,FALSE,61622170
6584,1297,TRUE,161864,TRUE,86276977
6060,1683,TRUE,712,FALSE,57709521
7112,2042,TRUE,70905,FALSE,41186641
989,1503,FALSE,111,FALSE,66939960
4103,1663,TRUE,606,FALSE,58533224
5328,2181,FALSE,2329607,TRUE,37105818
3674,2503,TRUE,573,FALSE,26567060
1773,2784,FALSE,89506813,TRUE,20786541
935,2390,FALSE,14161,FALSE,28084440
4973,306,FALSE,5313,FALSE,185331024
1345,773,TRUE,12836,FALSE,133565568
2440,1395,TRUE,72855,FALSE,77352041
2566,2234,TRUE,2547,FALSE,35821499
1628,582,TRUE,16127,FALSE,149933876
1576,982,TRUE,1873,FALSE,109629108
1276,326,FALSE,703,FALSE,182258674
1185,1155,TRUE,1041,FALSE,98601759
3304,253,FALSE,239,FALSE,191323719
3333,1959,TRUE,14800,FALSE,44175752
4893,288,FALSE,420,FALSE,187755671
655,239,FALSE,2472,FALSE,196494909
2928,1438,TRUE,516980,TRUE,74488574
2442,1473,TRUE,6557,FALSE,72120607
2818,2095,FALSE,2204,FALSE,39385510
3125,1900,FALSE,54779,FALSE,46816445
3723,2424,TRUE,2458273,TRUE,28369413
1369,950,FALSE,3027,FALSE,117984440
90,2281,FALSE,4017,FALSE,31359201
2198,2114,FALSE,2032,FALSE,38786166
6802,667,TRUE,25676,FALSE,141825251
3516,1355,FALSE,693,FALSE,80535602
4038,1781,TRUE,107392,FALSE,52203725
4173,1212,FALSE,63302,FALSE,93824523
4221,1855,FALSE,1087,FALSE,48424584
4752,1752,TRUE,362,FALSE,53488448
3874,2016,FALSE,2262,FALSE,42045580
4762,551,TRUE,12849,FALSE,152775510
2417,638,FALSE,32335,FALSE,144578178
2616,1927,FALSE,1572,FALSE,45340697
900,919,TRUE,23870,FALSE,121047179
4346,242,FALSE,7182,FALSE,196011947
3509,2136,TRUE,18530,FALSE,38248485
6532,1783,FALSE,1436,FALSE,51968764
6826,931,TRUE,168,FALSE,119078276
6977,1477,FALSE,626,FALSE,71417546
5044,1906,FALSE,3175,FALSE,46001653
2691,452,TRUE,3669,FALSE,165222597
4489,1210,TRUE,1035,FALSE,93669073
369,568,FALSE,984,FALSE,151257939
3212,1957,TRUE,3514,FALSE,44047722
833,1053,TRUE,776,FALSE,104417268
591,557,TRUE,4323,FALSE,151881080
3618,1279,TRUE,3327,FALSE,88121635
1178,1242,TRUE,5278,FALSE,91474697
3241,1951,FALSE,381,FALSE,44115188
4668,644,TRUE,7776,FALSE,144009856
6160,3136,TRUE,21918,FALSE,11040684
3612,2029,TRUE,1814,FALSE,39182616
362,3124,TRUE,6915,FALSE,11289417
4183,338,FALSE,3553,FALSE,180921888
321,2292,TRUE,3800,FALSE,31785725
4354,491,TRUE,11453,FALSE,158407669
2211,2115,TRUE,1748,FALSE,38527978
5882,1673,FALSE,53318,FALSE,58766664
5648,602,TRUE,1218,FALSE,146057365
5155,1733,TRUE,6327,FALSE,54947562
343,1971,TRUE,283878,TRUE,43778851
6610,2216,FALSE,8182,FALSE,36246684
2270,2570,TRUE,35594,FALSE,24876316
2207,2609,TRUE,5612,FALSE,24231446
2446,981,TRUE,998,FALSE,114808511
6212,258,FALSE,400,FALSE,192722988
4247,2200,TRUE,23946,FALSE,36546261
3986,580,FALSE,2656,FALSE,150152289
426,1520,FALSE,3461,FALSE,68387818
6953,1343,FALSE,3607,FALSE,82073155
2478,508,FALSE,1172,FALSE,157325045
669,1865,TRUE,1966,FALSE,47760993
5097,1877,FALSE,268,FALSE,47459930
5437,1544,FALSE,1552,FALSE,66843023
3074,1307,TRUE,3139,FALSE,85023799
3490,460,FALSE,8067,FALSE,163667963
4062,442,TRUE,5702,FALSE,165766405
1812,1160,FALSE,200376,FALSE,98717937
707,2074,FALSE,6048,FALSE,40076990
4730,608,TRUE,448,FALSE,146549518
743,1597,TRUE,4825,FALSE,63342364
2084,1857,TRUE,1529,FALSE,48598509
1256,1583,FALSE,5845,FALSE,64250359
2863,1293,FALSE,12551,FALSE,86494992
3037,1741,TRUE,8722,FALSE,54451181
3025,2578,FALSE,60885,FALSE,24959960
2130,2737,FALSE,4952,FALSE,21615598
2314,1165,TRUE,2169651,FALSE,98260357
3392,1664,FALSE,2748,FALSE,59203347
5049,961,TRUE,1879,FALSE,116895227
2459,2479,TRUE,898,FALSE,25384660
995,900,TRUE,5636,FALSE,122685789
3696,3058,TRUE,3525,FALSE,12838304
2171,1277,TRUE,24259,FALSE,88511556
3687,2301,FALSE,46095,FALSE,31609017
5912,2024,TRUE,40837,FALSE,41727378
2464,2181,TRUE,5636,FALSE,36624091
359,1796,TRUE,24322,FALSE,51413822
2070,1685,TRUE,8442,FALSE,57594733
6758,1311,TRUE,5744,FALSE,84933867
5903,666,FALSE,22096,FALSE,142016063
6436,1270,TRUE,37787,FALSE,89127474
2618,2161,TRUE,73736,FALSE,37623837
2848,1369,TRUE,61,FALSE,78873652
3962,780,TRUE,3590,FALSE,132981797
543,364,FALSE,3143,FALSE,177505546
3341,2911,FALSE,5538,FALSE,16965272
6605,1241,TRUE,70,FALSE,88439707
1994,416,TRUE,487,FALSE,170733001
3746,3898,FALSE,5588,FALSE,254516
3224,1484,TRUE,713,FALSE,71130522
141,1433,TRUE,4698,FALSE,74842463
1975,1836,TRUE,14532,FALSE,49713796
1578,2135,FALSE,2323,FALSE,38270921
2593,944,FALSE,524,FALSE,114710515
4110,1993,TRUE,3605,FALSE,42755446
4764,1764,FALSE,3676,FALSE,52744506
4350,1628,TRUE,4007,FALSE,61794232
3496,1761,TRUE,569,FALSE,53207055
3552,1127,FALSE,2823,FALSE,101048467
386,606,TRUE,1062941,TRUE,147686274
3752,1257,FALSE,7762,FALSE,90038849
4129,942,TRUE,2013,FALSE,116663706
6061,1546,TRUE,16904,FALSE,66696936
3255,566,FALSE,586,FALSE,150545107
6476,1314,FALSE,4806,FALSE,84392578
6400,1006,FALSE,242,FALSE,112196076
7036,2493,TRUE,1863,FALSE,26656573
2709,225,TRUE,1849,FALSE,196397624
3394,1357,TRUE,3033,FALSE,80600855
316,637,TRUE,1623,FALSE,144278259
5003,1149,FALSE,1935,FALSE,99659160
5674,1968,TRUE,59688,FALSE,43878556
888,728,TRUE,31340,FALSE,137021552
1088,2217,TRUE,17610,FALSE,36227647
1714,1394,FALSE,1848,FALSE,77289470
2689,2320,TRUE,1138,FALSE,28005459
1323,323,TRUE,11018,FALSE,182946901
3603,1599,FALSE,387,FALSE,62890239
2398,1628,FALSE,7084,FALSE,61003348
2512,1922,TRUE,969,FALSE,45520712
1330,1503,FALSE,230,FALSE,70092119
2946,552,TRUE,884,FALSE,152017706
4106,954,TRUE,1306,FALSE,117482865
156,1782,FALSE,25032,FALSE,52167049
1917,1622,FALSE,28732,FALSE,62099937
6194,2455,TRUE,24940,FALSE,27654146
2968,2072,TRUE,1147,FALSE,40115037
6971,2308,TRUE,1169,FALSE,31399882
5666,998,FALSE,82805,FALSE,113161117
299,1707,TRUE,3000,FALSE,56410833
1264,497,TRUE,8149,FALSE,158763995
3713,828,FALSE,17395,FALSE,128786925
4278,1786,FALSE,6920,FALSE,51783446
951,1653,FALSE,1003,FALSE,58296576
5059,677,FALSE,374,FALSE,140890712
6281,2376,FALSE,1495,FALSE,28899536
5344,1663,FALSE,832,FALSE,58831037
2156,3784,FALSE,3458,FALSE,594982
2958,1781,FALSE,3008,FALSE,52108098
2145,870,TRUE,2943,FALSE,125080586
3078,273,TRUE,3747,FALSE,188324931
108,2252,FALSE,5041,FALSE,32522522
6672,2333,TRUE,3573,FALSE,30735411
4456,1233,FALSE,11099,FALSE,92039329
978,2238,FALSE,1925,FALSE,34801981
1914,1243,FALSE,11035,FALSE,91361747
3622,490,FALSE,1212,FALSE,158851368
1708,635,FALSE,1661,FALSE,144908967
4434,2170,TRUE,2960,FALSE,37349487
4768,2246,FALSE,40258,FALSE,35056480
3300,910,TRUE,983,FALSE,121790017
4880,1194,TRUE,1978,FALSE,95431802
3611,315,FALSE,254,FALSE,168321303
4280,1678,FALSE,7532,FALSE,58484505
29,1405,TRUE,64,FALSE,75399251
5081,669,FALSE,579,FALSE,141520438
5146,1489,FALSE,67346,FALSE,71216854
435,1554,TRUE,5476,FALSE,66012168
6995,763,FALSE,1303,FALSE,134282993
1734,2526,TRUE,2430,FALSE,25923636
4803,737,FALSE,1339,FALSE,136342485
6738,372,TRUE,7766,FALSE,176553150
3383,2421,TRUE,1524,FALSE,28483318
1383,741,TRUE,1580,FALSE,135812986
6465,715,TRUE,21456,FALSE,138066544
6241,2067,FALSE,22154,FALSE,39909483
2401,2059,TRUE,134509,FALSE,40572506
1175,1699,FALSE,16874,FALSE,56920831
453,794,FALSE,804,FALSE,131269678
3066,1568,TRUE,6474,FALSE,64789543
2982,1508,TRUE,3089,FALSE,69983103
5949,2170,TRUE,27486,FALSE,37369308
6374,1767,FALSE,29383,FALSE,52980858
4174,1297,FALSE,10936,FALSE,82208275
6801,1954,TRUE,13651,FALSE,44370488
2091,1882,TRUE,991,FALSE,46444015
2781,2794,FALSE,18056152,TRUE,20519306
4879,304,FALSE,41,FALSE,182824056
1805,620,FALSE,19429,FALSE,146428135
3945,2269,TRUE,8345,FALSE,32425471
2369,1062,FALSE,1647,FALSE,106845691
5756,962,FALSE,830,FALSE,116552777
5698,1262,FALSE,1800,FALSE,89833827
3350,774,FALSE,7610,FALSE,133471916
3971,1701,FALSE,213,FALSE,54682679
6793,2108,TRUE,159927,FALSE,38976835
4121,3308,FALSE,53779,FALSE,8398216
3117,2015,TRUE,3403,FALSE,42097841
3638,1855,TRUE,11383,FALSE,48861240
4789,463,FALSE,1170,FALSE,153136047
4512,2437,TRUE,2401,FALSE,28076322
2538,1192,TRUE,9796,FALSE,95590273
3503,1600,FALSE,5810,FALSE,63201309
1832,1763,FALSE,8464,FALSE,53219606
3108,1499,TRUE,9337,FALSE,70524055
7091,1653,TRUE,7318,FALSE,60014523
6092,1330,TRUE,4072,FALSE,83277609
584,2303,FALSE,1641929,FALSE,31540586
5823,537,FALSE,1580,FALSE,152433864
5133,1566,TRUE,5341,FALSE,65105580
1703,1525,TRUE,5434,FALSE,68554719
585,1220,FALSE,5748,FALSE,93013355
5603,1218,FALSE,161,FALSE,92916991
2574,855,TRUE,2317,FALSE,126359502
6943,504,FALSE,19794,FALSE,157859451
3481,2389,TRUE,46592,FALSE,29335532
1955,2159,FALSE,5255,FALSE,37651213
3167,211,FALSE,210,FALSE,179691367
6094,939,TRUE,10059,FALSE,118939271
2625,2134,FALSE,2070,FALSE,38164523
2775,2123,FALSE,8142,FALSE,38590841
1512,1860,TRUE,23608,FALSE,48598540
5509,1264,TRUE,6764,FALSE,89649714
2888,1140,TRUE,33392,FALSE,100912921
303,555,FALSE,103,FALSE,136774361
5501,1994,TRUE,46514,FALSE,42938918
5747,2174,TRUE,54412,FALSE,37286968
445,1692,FALSE,210,FALSE,57443358
3164,1661,TRUE,886,FALSE,58547466
5060,3484,TRUE,965,FALSE,4910611
6421,805,TRUE,898,FALSE,127351323
1503,2653,FALSE,8059,FALSE,23320842
1683,2034,FALSE,7140,FALSE,41455543
4155,919,TRUE,9050,FALSE,121103838
3398,1666,TRUE,10664,FALSE,57892636
5084,1406,TRUE,1294,FALSE,76466100
6288,2111,FALSE,571,FALSE,38926561
6776,1369,TRUE,2054228,TRUE,79658259
2808,621,TRUE,6404,FALSE,146201042
1073,2930,TRUE,67597,FALSE,16288285
6817,978,TRUE,563,FALSE,115096949
6231,2006,FALSE,15126,FALSE,42498131
4726,189,TRUE,1574,FALSE,208907011
5202,1844,TRUE,9189,FALSE,46985871
2597,2255,TRUE,3212,FALSE,32856058
1290,1419,TRUE,3137,FALSE,75811851
4403,1744,TRUE,335,FALSE,53946411
1504,1945,FALSE,3407,FALSE,44780799
6833,2144,TRUE,90880,FALSE,38026644
2710,2337,TRUE,10838,FALSE,30562537
1997,1895,TRUE,1014,FALSE,47102608
6353,2102,TRUE,7833,FALSE,39188871
2777,1786,TRUE,3362,FALSE,51840063
4544,1366,TRUE,7262,FALSE,78768493
4711,840,TRUE,45169,FALSE,127576802
3802,2497,FALSE,6508,FALSE,26616491
6834,580,TRUE,4923,FALSE,150109590
47,936,FALSE,17,FALSE,118674794
3069,2179,TRUE,13745,FALSE,37133357
6104,1761,TRUE,18449,FALSE,51820350
4206,883,TRUE,1877,FALSE,124003942
5600,1453,TRUE,6725,FALSE,73429770
5296,1446,TRUE,4549864,TRUE,73855044
3019,635,FALSE,771,FALSE,144825293
2835,1404,FALSE,1173,FALSE,76667412
3094,357,FALSE,1819,FALSE,178363495
5793,1608,FALSE,7893,FALSE,62739309
5560,1391,FALSE,1506,FALSE,77656737
5557,1967,TRUE,6832,FALSE,43889305
