id,rank,role,business_unit,location,education,age,isolate,degree,weighted_degree,constraint,log_constraint,betweenness,clustering,mean_path_len,core89,salary_resid,evaluation,promoted_or_aboveavg,responded,idea_expressed,idea_discussed,idea_value,idea_dismissed,idea_length,seq_order
E0406,Mgr2,Internal,BU_A,Urban1,Less,55,False,5,4.23,20.3505300985307,3.0131069606171805,0.0273296431302734,0.0,4.5677655677655675,False,-0.14622848115981696,Poor,True,True,True,False,1.5667374993196388,True,67.0,73.0
E0407,Mgr2,Internal,BU_A,Other,Bachelor,58,False,5,3.2199999999999998,21.4999421318622,3.0680502435887016,0.023028442532347187,0.0,4.604395604395604,False,-0.7281896587431853,Good,False,False,False,False,,,,
E0408,Mgr2,Purchasing,BU_D,Urban2,Graduate,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.0298499420131485,Good,False,True,False,False,,,,
E0409,Mgr2,Internal,BU_E,Urban1,Less,56,False,5,4.72,26.813524294019782,3.288906398066518,0.007459930458419643,0.1,5.263736263736264,False,-0.732420290928484,Good,False,False,False,False,,,,
E0410,Mgr2,Purchasing,BU_D,Urban1,Bachelor,58,False,1,1.0,100.0,4.605170185988092,0.0,0.0,6.252747252747253,False,-0.36138232443064705,Poor,False,True,False,False,,,,
E0411,Mgr2,Purchasing,BU_D,Other,Graduate,40,False,6,5.01,17.57801761745969,2.866649122386785,0.005742112377607155,0.0,5.516483516483516,False,-1.0063194992701268,Good,False,True,False,False,,,,
E0412,Mgr2,Internal,BU_B,Other,Less,54,False,3,2.65,34.49626201495194,3.540850970774614,0.0,0.0,,False,0.47879904076909857,Good,False,True,True,False,1.3917126002751998,True,78.0,137.0
E0413,Mgr2,Purchasing,BU_A,Other,Bachelor,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.3538293770739468,Outstanding,True,True,False,False,,,,
E0414,Mgr2,Internal,BU_D,Other,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.10676389629812794,Good,True,True,True,True,2.1445102451403484,True,295.0,145.0
E0415,Mgr2,Internal,BU_B,Other,Less,43,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.219748985862881,Good,False,True,False,False,,,,
E0416,Mgr2,Purchasing,BU_D,Urban1,Graduate,56,False,6,4.22,21.292573483252404,3.058358349160285,0.006610158736807987,0.06666666666666667,5.146520146520147,False,-0.12257174808226425,Good,False,False,False,False,,,,
E0417,Mgr2,Purchasing,BU_C,Other,Bachelor,43,False,12,10.24,11.696715740815383,2.4593080964852163,0.0,0.0,,True,0.20388895956338424,Good,False,True,True,True,2.07302373148691,False,160.0,117.0
E0418,Mgr2,Purchasing,BU_A,Other,Bachelor,49,False,7,6.72,17.641234523530304,2.870239032456971,0.0033466312425267375,0.14285714285714285,5.205128205128205,True,-1.660326241114642,Good,False,True,True,True,2.581118971373632,True,137.0,166.0
E0419,Mgr2,Internal,BU_D,Other,Graduate,50,False,9,7.67,12.661196234107111,2.538541901518165,0.051035237272394555,0.027777777777777776,4.904761904761905,True,0.6145845490008922,Good,True,True,False,False,,,,
E0420,Mgr2,Internal,BU_B,Urban2,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2430108237569137,Good,True,True,True,True,1.0650504522642548,True,127.0,170.0
E0421,Mgr2,Purchasing,BU_E,Urban2,Bachelor,46,False,6,4.87,19.811076128246253,2.9862411817108803,0.013646975171710943,0.06666666666666667,4.82051282051282,False,-0.09126914371708905,Good,False,True,True,True,1.3928931133955804,True,116.0,10.0
E0422,Mgr2,Purchasing,BU_C,Urban2,Less,46,False,11,9.81,9.954133123112054,2.297987854177761,0.0,0.0,,True,1.0675530143217413,Poor,False,True,True,False,2.9756160411209365,True,382.0,14.0
E0423,Mgr2,Internal,BU_A,Urban1,Less,51,False,4,3.23,27.85275234524925,3.326931788967711,0.002604025405213194,0.16666666666666666,5.648351648351649,False,0.40227756551756005,Good,False,True,False,False,,,,
E0424,Mgr2,Purchasing,BU_A,Other,Graduate,56,False,5,4.51,24.06078898558574,3.180583502427233,0.0032747144123043835,0.2,5.263736263736264,False,-1.2974032238471602,Good,False,False,False,False,,,,
E0425,Mgr2,Internal,BU_C,Urban2,Less,64,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4930381866854702,Good,True,True,False,False,,,,
E0426,Mgr2,Internal,BU_C,Other,Less,41,False,3,3.0,33.33333333333333,3.5065578973199814,0.0,0.0,,False,0.5828761979273019,Good,True,True,False,False,,,,
E0427,Mgr2,Internal,BU_C,Other,Bachelor,52,False,9,7.6,13.435832938790071,2.5979252378226465,0.0,0.0,,True,-0.7795765301044857,Good,True,False,False,False,,,,
E0428,Mgr2,Purchasing,BU_E,Urban1,Graduate,43,False,8,7.02,14.575546629915511,2.6793452361586962,0.005171625623084474,0.07142857142857142,5.326007326007326,True,-0.4662634383709439,Outstanding,True,True,True,True,2.936477730511974,True,213.0,66.0
E0429,Mgr2,Purchasing,BU_B,Other,Bachelor,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.6399312853411732,Good,False,True,False,False,,,,
E0430,Mgr2,Purchasing,BU_C,Other,Graduate,44,False,6,5.23,18.095006684469073,2.895636026425368,0.0,0.0,,False,0.16737636589168797,Good,False,True,False,False,,,,
E0431,Mgr2,Internal,BU_D,Other,Less,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.4443076147105658,Poor,False,False,False,False,,,,
E0432,Mgr2,Internal,BU_D,Urban1,Graduate,46,False,2,1.5,55.55555555555556,4.017383521085972,0.0001389998501343039,0.0,6.073260073260073,False,0.11688647060339813,Good,False,True,True,False,1.1051076924780554,True,400.0,49.0
E0433,Mgr2,Purchasing,BU_E,Other,Bachelor,50,False,4,3.16,25.883271911552637,3.2535968878994037,0.020877192447233593,0.0,4.945054945054945,False,-0.696247176266288,Good,True,True,True,False,2.010835067194393,True,43.0,59.0
E0434,Mgr2,Internal,BU_D,Other,Graduate,52,False,7,5.38,16.968693092703944,2.831370063475779,0.016583487660186438,0.047619047619047616,5.157509157509158,False,-0.2344455083784901,Outstanding,False,False,False,False,,,,
E0435,Mgr2,Internal,BU_B,Other,Less,53,False,4,2.95,26.0557311117495,3.260237748291789,0.0,0.0,,False,-0.4182289208269513,Good,True,True,False,False,,,,
E0436,Mgr2,Purchasing,BU_A,Urban2,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.05142317368584376,Good,True,False,False,False,,,,
E0437,Mgr2,Purchasing,BU_C,Other,Bachelor,42,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.38314172279013625,Poor,False,False,False,False,,,,
E0438,Mgr2,Purchasing,BU_E,Urban2,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.6398904947236816,Good,False,True,True,True,1.5240337940766975,True,290.0,96.0
E0439,Mgr2,Internal,BU_A,Urban2,Bachelor,50,False,6,5.86,19.944779917433227,2.99296745082335,0.0022821170830402784,0.13333333333333333,5.17948717948718,False,0.4531629474842225,Good,True,True,True,True,2.2100285360412113,False,142.0,100.0
E0440,Mgr2,Internal,BU_A,Urban1,Graduate,57,False,2,1.8599999999999999,50.28326974216674,3.9176724122792184,0.00014028047116282407,0.0,5.3076923076923075,False,-0.8701396811935564,Poor,False,False,False,False,,,,
E0441,Mgr2,Internal,BU_D,Other,Bachelor,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5872948214344305,Good,False,False,False,False,,,,
E0442,Mgr2,Internal,BU_B,Other,Less,40,False,8,6.38,15.37943724715275,2.7330313734960257,0.0,0.0,,True,0.004941868710694547,Good,True,True,True,True,3.23490116653599,False,164.0,36.0
E0443,Mgr2,Internal,BU_A,Other,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.2494952724491708,Good,False,True,False,False,,,,
E0444,Mgr2,Internal,BU_C,Other,Bachelor,58,False,7,6.09,16.12279990282412,2.780234413238096,0.0,0.0,,False,0.3713275833950248,Good,True,True,True,False,1.8379793692992044,True,516.0,86.0
E0445,Mgr2,Internal,BU_C,Other,Bachelor,51,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.0972176454173175,Poor,False,False,False,False,,,,
E0446,Mgr2,Internal,HQ,Other,Bachelor,49,False,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.334020405282673,Good,False,True,False,False,,,,
E0447,Mgr2,Internal,BU_D,Urban1,Bachelor,45,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.35095458808648444,Good,False,True,False,False,,,,
E0448,Mgr2,Internal,BU_B,Other,Bachelor,61,False,6,5.51,19.327747188809212,2.9615417416176677,0.0,0.0,,False,-0.661334625261756,Good,False,True,False,False,,,,
E0449,Mgr2,Internal,BU_B,Other,Less,44,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,1.0831893852222767,Good,False,True,True,False,1.067801947701872,True,152.0,114.0
E0450,Mgr2,Internal,BU_A,Other,Bachelor,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.9034395848294171,Good,True,True,False,False,,,,
E0451,Mgr2,Internal,BU_A,Other,Bachelor,53,False,7,6.3,14.726631393298057,2.689657514117149,0.04229165256349874,0.0,4.238095238095238,False,-0.18699945760186848,Good,False,True,False,False,,,,
E0452,Mgr2,Internal,BU_A,Other,Less,39,False,6,4.51,18.004336261866953,2.8906126323206442,0.006174613600545916,0.0,5.216117216117216,False,-0.09687387951541596,Good,True,True,False,False,,,,
E0453,Mgr2,Internal,BU_B,Other,Bachelor,58,False,4,3.65,25.68962281854006,3.2460871289797577,0.0,0.0,,False,0.6022049414108621,Good,True,True,False,False,,,,
E0454,Mgr2,Internal,BU_C,Other,Less,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.0646063303102231,Poor,False,False,False,False,,,,
E0455,Mgr2,Internal,BU_A,Other,Less,55,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.4968593941570187,Good,True,True,False,False,,,,
E0456,Mgr2,Internal,BU_E,Other,Bachelor,53,False,4,3.37,25.550106102897807,3.2406414693963868,0.000819679300281929,0.0,5.417582417582418,False,0.7168530474670667,Outstanding,False,False,False,False,,,,
E0457,Mgr2,Internal,BU_D,Urban1,Bachelor,49,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.31205039598011,Good,False,True,False,False,,,,
E0458,Mgr2,Internal,BU_B,Other,Bachelor,44,False,4,3.51,32.647303465863416,3.4857622632111114,0.0,0.0,,False,0.28795878478659415,Good,False,True,False,False,,,,
E0459,Mgr2,Purchasing,HQ,Urban2,Less,49,False,1,1.0,100.0,4.605170185988092,0.0,0.0,6.945054945054945,False,0.2312744510242224,Good,False,True,False,False,,,,
E0460,Mgr2,Internal,BU_C,Other,Bachelor,44,False,2,1.65,52.249770431588615,3.9560354971814617,0.0,0.0,,False,0.40452316326145843,Good,False,False,False,False,,,,
E0461,Mgr2,Internal,BU_A,Urban1,Bachelor,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.6329180427205678,Good,False,True,False,False,,,,
E0462,Mgr2,Internal,BU_E,Urban2,Graduate,55,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.8226682243377675,Good,False,True,True,False,1.1606394590263245,False,282.0,68.0
E0463,Mgr2,Internal,BU_B,Other,Bachelor,59,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.7657935400422073,Good,False,True,False,False,,,,
E0464,Mgr2,Internal,BU_D,Other,Bachelor,52,False,5,4.51,20.4625345991416,3.018595633551858,0.006517909388384509,0.0,5.201465201465202,False,-0.937918655749094,Good,False,True,True,False,1.3668610119847533,True,98.0,15.0
E0465,Mgr2,Internal,BU_B,Urban1,Graduate,56,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.32490785064119077,Good,False,False,False,False,,,,
E0466,Mgr2,Purchasing,BU_A,Urban2,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.8593909854685458,Good,False,False,False,False,,,,
E0467,Mgr2,Internal,HQ,Other,Less,47,False,1,1.0,100.0,4.605170185988092,0.0,0.0,,False,-1.1670442184057925,Good,False,True,True,False,1.0,True,205.0,194.0
E0468,Mgr2,Purchasing,BU_B,Urban1,Graduate,53,False,3,2.86,33.4930803462272,3.511338860666182,0.0,0.0,,False,-0.24561201716562042,Good,False,True,True,False,2.005495540783822,False,65.0,7.0
E0469,Mgr2,Internal,BU_D,Urban2,Bachelor,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5716458154741587,Poor,False,True,False,False,,,,
E0470,Mgr2,Internal,BU_D,Urban2,Less,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4076247022950236,Outstanding,False,True,False,False,,,,
E0471,Mgr2,Internal,BU_B,Other,Bachelor,44,False,5,4.02,23.23395797826102,3.1456149144583754,0.0,0.0,,False,-1.0446229067573283,Good,True,True,False,False,,,,
E0472,Mgr2,Purchasing,BU_E,Other,Graduate,45,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.5222836848605884,Good,True,True,False,False,,,,
E0473,Mgr2,Purchasing,BU_B,Other,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.9102958290813418,Good,False,True,False,False,,,,
E0474,Mgr2,Internal,BU_E,Urban1,Bachelor,55,False,4,3.51,25.666187774449885,3.2451744748731928,0.002391311730277314,0.0,5.967032967032967,False,0.7759462480388452,Good,True,False,False,False,,,,
E0475,Mgr2,Internal,BU_D,Urban2,Bachelor,44,False,5,4.51,22.74546465543939,3.1243657697180875,0.19261099809332025,0.1,4.553113553113553,False,-0.4341427796198455,Good,True,True,True,False,2.2041324839678618,True,192.0,176.0
E0476,Mgr2,Purchasing,BU_B,Urban1,Bachelor,54,False,3,2.16,33.96347736625515,3.5252857521449488,0.0,0.0,,False,-0.2098317848651995,Poor,True,True,False,False,,,,
E0477,Mgr2,Internal,BU_C,Other,Bachelor,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.72421153804012,Poor,False,True,True,False,1.26729999654604,True,262.0,63.0
E0478,Mgr2,Purchasing,BU_B,Other,Bachelor,50,False,7,5.52,15.011946019743746,2.708846285459205,0.0,0.0,,False,-1.1627558933070008,Outstanding,True,True,False,False,,,,
E0479,Mgr2,Internal,BU_C,Urban2,Bachelor,59,False,5,3.52,20.775761880165287,3.0337870130012203,0.0,0.0,,False,-0.9777766512799524,Good,False,True,False,False,,,,
E0480,Mgr2,Purchasing,BU_D,Other,Less,55,False,3,3.0,33.33333333333333,3.5065578973199814,0.0019326471717255132,0.0,5.2967032967032965,False,-0.5091082049031705,Good,False,True,True,False,1.889621825015363,True,434.0,139.0
E0481,Mgr2,Purchasing,BU_A,Other,Less,55,False,10,8.46,13.635025925213357,2.6126419176681943,0.005779584888457883,0.1111111111111111,5.032967032967033,True,-0.30698888575511046,Good,False,True,False,False,,,,
E0482,Mgr2,Purchasing,BU_C,Other,Graduate,61,False,4,3.86,25.09866036672126,3.222814472869636,0.0,0.0,,False,1.5916236884860617,Good,False,True,True,True,1.5071799299601563,True,113.0,191.0
E0483,Mgr2,Internal,BU_E,Urban1,Less,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.9900565402758222,Good,True,True,False,False,,,,
E0484,Mgr2,Internal,BU_D,Other,Graduate,44,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2813868611380381,Good,False,True,False,False,,,,
E0485,Mgr2,Internal,BU_A,Other,Graduate,46,False,10,7.88,12.525816139110791,2.527791805655304,0.007722277900721474,0.06666666666666667,4.992673992673993,True,-0.8573077738468992,Outstanding,False,True,False,False,,,,
E0486,Mgr2,Internal,BU_C,Other,Bachelor,48,False,1,0.65,100.0,4.605170185988092,0.0,0.0,,False,-0.20592048266923896,Poor,False,False,False,False,,,,
E0487,Mgr2,Purchasing,HQ,Urban1,Graduate,36,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.023988580406151316,Good,True,True,False,False,,,,
E0488,Mgr2,Purchasing,BU_E,Urban2,Bachelor,49,False,1,1.0,100.0,4.605170185988092,0.0,0.0,6.076923076923077,False,-0.8633745788437166,Good,False,True,False,False,,,,
E0489,Mgr2,Purchasing,BU_E,Other,Bachelor,47,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.353688314442956,Outstanding,False,True,True,False,1.6172699870312013,True,138.0,17.0
E0490,Mgr2,Internal,BU_D,Other,Less,55,False,5,4.3,26.072789156022928,3.260892209411908,0.001152736963718745,0.2,5.941391941391942,False,1.1007702605815182,Good,False,True,False,False,,,,
E0491,Mgr2,Purchasing,BU_B,Urban1,Less,52,False,5,4.86,23.613536946528686,3.161820147015474,0.0,0.0,,False,-0.22832767445868063,Good,False,True,False,False,,,,
E0492,Mgr2,Internal,BU_B,Urban1,Bachelor,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.1437205986021782,Good,False,True,True,False,1.3677440346359462,True,127.0,188.0
E0493,Mgr2,Purchasing,BU_E,Urban1,Bachelor,54,False,3,2.7199999999999998,33.50994809688582,3.511842352863681,0.0009138321284948446,0.0,5.1098901098901095,False,1.0413443613074371,Outstanding,False,True,True,False,2.2099613150494015,False,167.0,127.0
E0494,Mgr2,Purchasing,BU_E,Urban2,Less,54,False,4,2.8,26.721938775510207,3.285484904999876,0.0026831756464892093,0.0,5.164835164835165,False,-0.7514567927941792,Good,True,True,False,False,,,,
E0495,Mgr2,Purchasing,BU_E,Urban2,Bachelor,45,False,3,2.7199999999999998,33.50994809688582,3.511842352863681,0.00029360793265120744,0.0,5.597069597069597,False,-0.8153334912331738,Good,True,True,True,False,2.1192318107528236,True,102.0,133.0
E0496,Mgr2,Purchasing,BU_A,Other,Bachelor,47,False,7,6.51,15.575861911967085,2.745722402594486,0.012371015494997648,0.047619047619047616,4.824175824175824,True,-0.5484352624508053,Good,True,True,False,False,,,,
E0497,Mgr2,Internal,BU_C,Other,Bachelor,37,False,6,5.37,18.975290581632798,2.9431376370844786,0.0,0.0,,False,-0.6049883732924062,Outstanding,True,False,False,False,,,,
E0498,Mgr2,Internal,BU_A,Urban2,Bachelor,43,False,5,3.52,20.775761880165295,3.0337870130012203,0.009754564066755024,0.0,4.886446886446887,False,-1.517412139681545,Outstanding,True,True,True,True,2.1620992525021197,True,44.0,20.0
E0499,Mgr2,Purchasing,BU_B,Urban1,Less,46,False,5,4.5,20.98765432098765,3.0439343753718684,0.0,0.0,,False,-0.14691884993252002,Good,True,True,True,False,2.9128163574399104,True,96.0,154.0
E0500,Mgr2,Internal,BU_A,Urban1,Bachelor,50,False,7,5.66,18.819626828895682,2.9349003055278997,0.04415879120472902,0.09523809523809523,4.227106227106227,False,-0.08293311286635066,Good,False,False,False,False,,,,
E0501,Mgr2,Internal,BU_E,Other,Bachelor,44,False,7,5.95,16.57820747488765,2.808089030164471,0.007443588796888643,0.09523809523809523,4.794871794871795,False,-0.35474810729553063,Good,True,True,False,False,,,,
E0502,Mgr2,Internal,HQ,Other,Bachelor,47,False,3,2.86,33.4930803462272,3.511338860666182,0.05376446172108305,0.0,4.56043956043956,False,-0.10767751886949262,Poor,False,False,False,False,,,,
E0503,Mgr2,Internal,BU_C,Other,Bachelor,43,False,3,2.5,36.00000000000001,3.5835189384561104,0.0,0.0,,False,-0.1060053270415243,Good,False,True,False,False,,,,
E0504,Mgr2,Internal,BU_A,Other,Graduate,51,False,4,4.0,25.0,3.2188758248682006,0.0038414512979688706,0.0,5.256410256410256,False,-1.1788164445892617,Good,True,True,False,False,,,,
E0505,Mgr2,Internal,BU_A,Other,Bachelor,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.1663656518973363,Good,True,False,False,False,,,,
E0506,Mgr2,Internal,BU_A,Urban2,Bachelor,52,False,2,2.0,50.0,3.912023005428146,0.00017645618405152987,0.0,6.091575091575091,False,0.07799661467796326,Poor,False,True,True,False,1.900268559154243,False,193.0,98.0
E0507,Mgr2,Internal,BU_A,Urban2,Less,50,False,6,4.72,19.625671623082795,2.976838485915129,0.0018948867730900095,0.06666666666666667,5.512820512820513,False,-1.3561181041636163,Good,False,False,False,False,,,,
E0508,Mgr2,Internal,BU_D,Urban2,Less,41,False,7,5.95,17.162467740922196,2.8427248914665224,0.004482144213722333,0.047619047619047616,5.542124542124542,False,0.7967632243408336,Good,False,True,True,False,2.2944213907478916,True,180.0,110.0
E0509,Mgr2,Purchasing,BU_A,Urban2,Bachelor,46,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.2334710269124465,Good,True,True,False,False,,,,
E0510,Mgr2,Internal,BU_E,Other,Graduate,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.1651802975412826,Good,False,True,False,False,,,,
E0511,Mgr2,Internal,BU_B,Other,Graduate,48,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.22704489657670165,Good,False,True,False,False,,,,
E0512,Mgr2,Purchasing,BU_B,Other,Bachelor,50,False,5,4.5,26.321471854184953,3.2703850264051533,0.0,0.0,,False,0.11265835143589831,Good,True,False,False,False,,,,
E0513,Mgr2,Internal,BU_D,Other,Bachelor,59,False,4,3.37,25.550106102897807,3.2406414693963868,0.0034226600536124752,0.0,5.6007326007326,False,0.28511859566530107,Good,False,True,True,True,1.0,True,294.0,143.0
E0514,Mgr2,Internal,BU_B,Other,Less,55,False,4,3.2199999999999998,26.322286948805996,3.2704159928345895,0.0,0.0,,False,0.1310613552191695,Good,False,False,False,False,,,,
E0515,Mgr2,Purchasing,BU_C,Urban1,Bachelor,44,False,5,4.58,20.112126008275965,3.001322917156226,0.0,0.0,,False,-0.6038979434223934,Outstanding,True,True,True,True,2.771542500731284,False,361.0,120.0
E0516,Mgr2,Internal,BU_C,Urban1,Bachelor,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.29242070943883686,Outstanding,False,False,False,False,,,,
E0517,Mgr2,Internal,BU_E,Other,Bachelor,54,False,9,7.38,13.696215213967916,2.6171195329126045,0.1930739243605075,0.08333333333333333,4.168498168498169,True,-0.4310388239754962,Good,True,True,True,True,1.922096738923108,True,146.0,8.0
E0518,Mgr2,Internal,BU_C,Other,Bachelor,45,False,4,3.7199999999999998,25.14163487108337,3.224525231719273,0.0,0.0,,False,-0.1359806926902855,Good,False,False,False,False,,,,
E0519,Mgr2,Purchasing,BU_D,Other,Less,55,False,2,1.72,50.0,3.912023005428146,0.0014235367319009658,0.0,5.289377289377289,False,-0.2650421787100376,Good,False,True,True,False,1.8044769740286342,True,66.0,60.0
E0520,Mgr2,Purchasing,BU_D,Urban1,Graduate,49,False,5,4.4399999999999995,23.024571006924244,3.136561950346703,0.0021162744775722344,0.1,5.501831501831502,False,-0.6043609827310088,Good,True,True,False,False,,,,
E0521,Mgr2,Internal,BU_C,Urban2,Less,42,False,3,2.51,34.31850288090666,3.5356846513170743,0.0,0.0,,False,-0.5259073134194369,Good,False,False,False,False,,,,
E0522,Mgr2,Purchasing,BU_E,Other,Bachelor,53,False,5,4.16,20.71352625739645,3.0307869292571072,0.007528177119640688,0.0,5.029304029304029,False,-1.539005982052566,Good,True,True,False,False,,,,
E0523,Mgr2,Purchasing,BU_A,Other,Less,51,False,5,4.4399999999999995,23.013718293481798,3.136090485667698,0.001090640480771097,0.1,5.534798534798535,False,0.33020377490899006,Outstanding,True,False,False,False,,,,
E0524,Mgr2,Purchasing,BU_C,Urban1,Bachelor,49,False,7,5.37,18.155877650419036,2.89899434577547,0.0,0.0,,False,-0.023629292770028704,Good,True,False,False,False,,,,
E0525,Mgr2,Purchasing,BU_C,Other,Bachelor,50,False,8,6.1,15.104358810171195,2.714983365090997,0.0,0.0,,True,-1.8318747737751182,Outstanding,False,False,False,False,,,,
E0526,Mgr2,Internal,BU_C,Urban2,Graduate,46,False,6,5.16,17.218766901027582,2.8459998879005877,0.0,0.0,,False,0.3275321970819589,Good,False,False,False,False,,,,
E0527,Mgr2,Internal,BU_E,Urban2,Graduate,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4055330808685812,Good,True,True,True,False,1.0,True,265.0,84.0
E0528,Mgr2,Internal,BU_B,Urban1,Bachelor,50,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.0241890963320155,Good,False,True,True,True,2.5197526370342915,False,198.0,56.0
E0529,Mgr2,Internal,BU_A,Other,Bachelor,51,False,4,3.02,25.483531424060352,3.2380324170211714,0.004409496451899101,0.0,5.3003663003663,False,-0.976840218917407,Outstanding,False,False,False,False,,,,
E0530,Mgr2,Purchasing,BU_E,Urban2,Bachelor,52,False,5,4.08,23.990683705976092,3.177665576069344,0.0027796692228868056,0.1,5.78021978021978,False,-0.7359687642089027,Good,False,True,False,False,,,,
E0531,Mgr2,Purchasing,BU_A,Other,Bachelor,43,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-1.02048134866379,Good,True,True,False,False,,,,
E0532,Mgr2,Purchasing,BU_C,Other,Bachelor,45,False,5,4.15,23.29588856749089,3.1482768886705417,0.0,0.0,,False,-0.809893751399732,Good,True,True,True,False,1.0,False,167.0,47.0
E0533,Mgr2,Purchasing,BU_D,Other,Bachelor,37,False,6,4.73,17.392917324084046,2.856063073013008,0.009543895875753343,0.0,5.424908424908425,False,0.9619589056084781,Good,True,True,False,False,,,,
E0534,Mgr2,Purchasing,BU_C,Other,Graduate,53,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.10862541881116239,Poor,True,True,False,False,,,,
E0535,Mgr2,Purchasing,BU_A,Other,Bachelor,43,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,1.0567936076323827,Good,False,False,False,False,,,,
E0536,Mgr2,Purchasing,BU_A,Urban1,Bachelor,51,False,11,8.96,11.926952395798972,2.4788007462914234,0.025919300563141578,0.09090909090909091,4.435897435897436,True,-0.04028702876917334,Good,False,False,False,False,,,,
E0537,Mgr2,Purchasing,BU_C,Other,Bachelor,52,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.037072389179634346,Good,False,True,False,False,,,,
E0538,Mgr2,Internal,BU_C,Urban1,Less,54,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.9849072500264485,Outstanding,False,False,False,False,,,,
E0539,Mgr2,Internal,BU_B,Other,Less,43,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4860334825910402,Outstanding,False,False,False,False,,,,
E0540,Mgr2,Internal,BU_A,Urban2,Graduate,50,False,5,3.7199999999999998,22.865399225708245,3.1296248170804106,0.0010415553627904361,0.1,5.194139194139194,False,-0.3075461051632191,Good,False,True,False,False,,,,
E0541,Mgr2,Internal,BU_C,Other,Graduate,60,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,0.06565109687277715,Good,False,False,False,False,,,,
E0542,Mgr2,Internal,BU_C,Other,Bachelor,60,True,0,0.0,100.0,4.605170185988092,0.0,0.0,,False,-0.4030521214055782,Good,True,False,False,False,,,,
E0543,Mgr2,Purchasing,BU_E,Other,Bachelor,56,False,11,9.16,9.657017051700095,2.267684806717932,0.012003968261645544,0.01818181818181818,5.021978021978022,True,0.06451445967504377,Outstanding,True,False,False,False,,,,
E0544,Mgr2,Internal,BU_D,Urban1,Bachelor,52,False,8,6.95,17.377683332358814,2.8551868159215354,0.03804334622293338,0.10714285714285714,4.846153846153846,True,-0.007545431332379227,Good,True,True,False,False,,,,
